stop_id,stop_name,stop_lat,stop_lon,stop_IBNR
5256o,Lębork_o,54.53362086617,17.75043008566,101.0
280397o,Szczebrzeszyn_o,50.68085834288,22.98769263267,6645.0
79806o,Brzesko Okocim_o,49.98672857214,20.60975255869,3043.0
82586o,Łomnica Zdrój_o,49.41945420007,20.72489573541,3160.0
7302o,Pruszcz Gdański_o,54.25745421232,18.64679795947,515.0
20719o,Kowalewo Pomorskie_o,53.16390015664,18.86912122812,509.0
8474o,Smętowo_o,53.74783147334,18.68602577636,520.0
15537o,Krajenka_o,53.28905096242,16.99163627891,8184.0
3632o,Świdwin_o,53.78111392914,15.77274066944,8398.0
84434o,Przemyśl Zasanie_o,49.79333476461,22.77345105872,3232.0
83501o,Krosno_o,49.69362843372,21.74929051956,87.0
258467o,Zamość Starówka_o,50.71700579393,23.26270216325,275.0
40998o,Terespol_o,52.07398543681,23.60112306555,222.0
851o,Gryfino_o,53.25433443787,14.49291904509,507.0
26500o,Skwierzyna_o,52.59049577374,15.49964522587,519.0
51862o,Zgorzelec Miasto_o,51.15461801471,15.0201610086,266.0
77107o,Oświęcim_o,50.04166577323,19.20004194494,146.0
81786o,Biecz_o,49.73277370969,21.26360892177,3035.0
33563o,Warszawa Służewiec_o,52.18086526898,20.98701819241,1500.0
264970o,Radom Gołębiów_o,51.41182168415,21.18806184292,15002.0
48231o,Suchedniów_o,51.04627759458,20.84977392972,2245.0
12252o,Grajewo_o,53.64989283042,22.44843402862,433.0
13003o,Kostrzyn_o,52.5914545933,14.64698057926,80.0
12963o,Augustów_o,53.85269715953,23.02612300308,1.0
254539o,Izbica_o,50.89063190852,23.15544673968,5231.0
71860o,Krzepice_o,50.96915118418,18.69702274155,4185.0
37507o,Tłuszcz_o,52.4311589486,21.43562146165,224.0
61572o,Ozimek_o,50.67000478647,18.20859612165,6329.0
16402o,Jastrowie_o,53.40813914877,16.79827740168,8145.0
25809o,Rzepin_o,52.34992601511,14.81489734115,177.0
80416o,Kraków Główny_o,50.06861309734,19.94780299902,85.0
19794o,Toruń Miasto_o,53.01255851114,18.61958619091,5650.0
75903o,Pszczyna_o,49.97503751058,18.95342229724,165.0
27201o,Opalenica_o,52.30964531078,16.39967456997,7330.0
34835o,Warszawa Młynów_o,52.23895144989,20.95845,1484.0
9209o,Olsztyn Główny_o,53.78558384702,20.49670073688,140.0
8995o,Kaliska_o,53.90293194235,18.21579803925,5254.0
83220o,Leżajsk_o,50.2631651672,22.42036043068,3152.0
179301o,Mostiska II_o,49.81673815357,23.03380250394,
